client_id,round_number,hierarchy,num_samples,set,accuracy,loss,model_size,avg_epoch_time,total_train_time,is_slow,round_completion_time,trained_epochs,model_download_time,model_report_time,model_download_size,model_report_size
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,66, ,250, test,0.84,None,26415308,174504,1745045,1,1790,10,6.45,6.466,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,67, ,250, test,0.64,None,26415302,48873,488739,0,1781,10,7.553,3.726,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,67, ,250, test,0.84,None,26415302,173627,1736277,1,1781,10,5.874,6.609,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,68, ,250, test,0.64,None,26415310,47960,479601,0,1795,10,6.356,3.813,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,68, ,250, test,0.84,None,26415310,174334,1743343,1,1795,10,6.408,6.615,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,69, ,250, test,0.64,None,26415306,47754,477545,0,1782,10,7.052,3.87,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,69, ,250, test,0.84,None,26415306,173686,1736867,1,1782,10,6.354,6.627,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,70, ,250, test,0.64,None,26415304,45782,457829,0,1789,10,6.531,3.839,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,70, ,250, test,0.84,None,26415304,174362,1743625,1,1789,10,6.378,6.652,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,71, ,250, test,0.64,None,26415307,45782,457825,0,1784,10,7.645,3.78,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,71, ,250, test,0.84,None,26415307,173930,1739305,1,1784,10,6.098,6.685,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,72, ,250, test,0.62,None,26415309,44992,449927,0,1794,10,7.31,3.763,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,72, ,250, test,0.84,None,26415309,174809,1748090,1,1794,10,6.354,6.411,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,73, ,250, test,0.62,None,26415309,44572,445729,0,1785,10,6.239,3.753,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,73, ,250, test,0.84,None,26415309,173906,1739061,1,1785,10,6.468,6.454,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,74, ,250, test,0.62,None,26415308,43955,439559,0,1794,10,7.637,3.788,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,74, ,250, test,0.84,None,26415308,174939,1749398,1,1794,10,5.823,6.595,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,75, ,250, test,0.62,None,26415306,44598,445982,0,1791,10,6.298,3.717,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,75, ,250, test,0.84,None,26415306,174502,1745026,1,1791,10,6.327,6.501,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,76, ,250, test,0.62,None,26415309,44237,442372,0,1785,10,7.722,3.774,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,76, ,250, test,0.84,None,26415309,173931,1739312,1,1785,10,6.289,6.591,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,77, ,250, test,0.62,None,26415309,44329,443299,0,1791,10,6.388,3.784,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,77, ,250, test,0.84,None,26415309,174520,1745203,1,1791,10,7.18,6.695,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,78, ,250, test,0.62,None,26415308,44605,446056,0,1783,10,7.293,3.845,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,78, ,250, test,0.86,None,26415308,173709,1737095,1,1783,10,6.55,6.606,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,79, ,250, test,0.62,None,26415307,44970,449704,0,1788,10,7.42,4.075,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,79, ,250, test,0.86,None,26415307,174128,1741280,1,1788,10,6.541,6.864,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,80, ,250, test,0.62,None,26415305,44796,447969,0,1787,10,7.875,4.096,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,80, ,250, test,0.86,None,26415305,173919,1739190,1,1787,10,7.112,7.301,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,81, ,250, test,0.62,None,26415303,45555,455550,0,1797,10,7.893,3.827,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,81, ,250, test,0.86,None,26415303,174960,1749601,1,1797,10,6.691,7.825,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,82, ,250, test,0.62,None,26415308,47101,471019,0,1794,10,8.316,3.712,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,82, ,250, test,0.86,None,26415308,173581,1735817,1,1794,10,4.741,9.565,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,83, ,250, test,0.62,None,26415303,47984,479840,0,1794,10,7.304,3.867,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,83, ,250, test,0.86,None,26415303,174758,1747584,1,1794,10,8.168,6.65,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,84, ,250, test,0.62,None,26415307,49262,492620,0,1785,10,8.595,3.806,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,84, ,250, test,0.86,None,26415307,173692,1736927,1,1785,10,7.076,7.304,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,85, ,250, test,0.62,None,26415308,50266,502664,0,1790,10,9.276,3.7,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,85, ,250, test,0.86,None,26415308,174298,1742982,1,1790,10,6.566,6.577,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,86, ,250, test,0.62,None,26415305,50770,507703,0,1794,10,8.224,3.792,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,86, ,250, test,0.86,None,26415305,174586,1745869,1,1794,10,6.678,7.898,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,87, ,250, test,0.62,None,26415309,50654,506543,0,1796,10,8.596,3.936,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,87, ,250, test,0.86,None,26415309,174623,1746231,1,1796,10,8.297,7.823,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,88, ,250, test,0.62,None,26415305,51151,511517,0,1789,10,8.659,3.925,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,88, ,250, test,0.88,None,26415305,174024,1740247,1,1789,10,8.662,7.138,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,89, ,250, test,0.62,None,26415308,52309,523092,0,1791,10,7.666,4.011,25,34
5994a5a2-25bd-48a7-b033-ad0cb4bbdc80_1,89, ,250, test,0.88,None,26415308,174198,1741987,1,1791,10,7.848,7.693,25,34
d5b4614a-8e50-4890-8fd2-ea04d72a99c4_1,90, ,250, test,0.62,None,26415307,53071,530710,0,1806,10,10.828,3.963,25,34
